target,parents,has_nurs,form,children,housing,finance,social,health
spec_prior_10579,2,2,0,3,2,1,1,1
not_recom_10580,2,2,0,3,2,1,1,2
spec_prior_10581,2,2,0,3,2,1,2,0
spec_prior_10582,2,2,0,3,2,1,2,1
not_recom_10583,2,2,0,3,2,1,2,2
priority_10584,2,2,1,0,0,0,0,0
spec_prior_10585,2,2,1,0,0,0,0,1
not_recom_10586,2,2,1,0,0,0,0,2
priority_10587,2,2,1,0,0,0,1,0
spec_prior_10588,2,2,1,0,0,0,1,1
not_recom_10589,2,2,1,0,0,0,1,2
spec_prior_10590,2,2,1,0,0,0,2,0
spec_prior_10591,2,2,1,0,0,0,2,1
not_recom_10592,2,2,1,0,0,0,2,2
priority_10593,2,2,1,0,0,1,0,0
spec_prior_10594,2,2,1,0,0,1,0,1
not_recom_10595,2,2,1,0,0,1,0,2
priority_10596,2,2,1,0,0,1,1,0
spec_prior_10597,2,2,1,0,0,1,1,1
not_recom_10598,2,2,1,0,0,1,1,2
spec_prior_10599,2,2,1,0,0,1,2,0
spec_prior_10600,2,2,1,0,0,1,2,1
not_recom_10601,2,2,1,0,0,1,2,2
priority_10602,2,2,1,0,1,0,0,0
spec_prior_10603,2,2,1,0,1,0,0,1
not_recom_10604,2,2,1,0,1,0,0,2
priority_10605,2,2,1,0,1,0,1,0
spec_prior_10606,2,2,1,0,1,0,1,1
not_recom_10607,2,2,1,0,1,0,1,2
spec_prior_10608,2,2,1,0,1,0,2,0
spec_prior_10609,2,2,1,0,1,0,2,1
not_recom_10610,2,2,1,0,1,0,2,2
priority_10611,2,2,1,0,1,1,0,0
spec_prior_10612,2,2,1,0,1,1,0,1
not_recom_10613,2,2,1,0,1,1,0,2
priority_10614,2,2,1,0,1,1,1,0
spec_prior_10615,2,2,1,0,1,1,1,1
not_recom_10616,2,2,1,0,1,1,1,2
spec_prior_10617,2,2,1,0,1,1,2,0
spec_prior_10618,2,2,1,0,1,1,2,1
not_recom_10619,2,2,1,0,1,1,2,2
spec_prior_10620,2,2,1,0,2,0,0,0
spec_prior_10621,2,2,1,0,2,0,0,1
not_recom_10622,2,2,1,0,2,0,0,2
spec_prior_10623,2,2,1,0,2,0,1,0
spec_prior_10624,2,2,1,0,2,0,1,1
not_recom_10625,2,2,1,0,2,0,1,2
spec_prior_10626,2,2,1,0,2,0,2,0
spec_prior_10627,2,2,1,0,2,0,2,1
not_recom_10628,2,2,1,0,2,0,2,2
spec_prior_10629,2,2,1,0,2,1,0,0
spec_prior_10630,2,2,1,0,2,1,0,1
not_recom_10631,2,2,1,0,2,1,0,2
spec_prior_10632,2,2,1,0,2,1,1,0
spec_prior_10633,2,2,1,0,2,1,1,1
not_recom_10634,2,2,1,0,2,1,1,2
spec_prior_10635,2,2,1,0,2,1,2,0
spec_prior_10636,2,2,1,0,2,1,2,1
not_recom_10637,2,2,1,0,2,1,2,2
priority_10638,2,2,1,1,0,0,0,0
spec_prior_10639,2,2,1,1,0,0,0,1
not_recom_10640,2,2,1,1,0,0,0,2
priority_10641,2,2,1,1,0,0,1,0
spec_prior_10642,2,2,1,1,0,0,1,1
not_recom_10643,2,2,1,1,0,0,1,2
spec_prior_10644,2,2,1,1,0,0,2,0
spec_prior_10645,2,2,1,1,0,0,2,1
not_recom_10646,2,2,1,1,0,0,2,2
priority_10647,2,2,1,1,0,1,0,0
spec_prior_10648,2,2,1,1,0,1,0,1
not_recom_10649,2,2,1,1,0,1,0,2
priority_10650,2,2,1,1,0,1,1,0
spec_prior_10651,2,2,1,1,0,1,1,1
not_recom_10652,2,2,1,1,0,1,1,2
spec_prior_10653,2,2,1,1,0,1,2,0
spec_prior_10654,2,2,1,1,0,1,2,1
not_recom_10655,2,2,1,1,0,1,2,2
priority_10656,2,2,1,1,1,0,0,0
spec_prior_10657,2,2,1,1,1,0,0,1
not_recom_10658,2,2,1,1,1,0,0,2
priority_10659,2,2,1,1,1,0,1,0
spec_prior_10660,2,2,1,1,1,0,1,1
not_recom_10661,2,2,1,1,1,0,1,2
spec_prior_10662,2,2,1,1,1,0,2,0
spec_prior_10663,2,2,1,1,1,0,2,1
not_recom_10664,2,2,1,1,1,0,2,2
priority_10665,2,2,1,1,1,1,0,0
spec_prior_10666,2,2,1,1,1,1,0,1
not_recom_10667,2,2,1,1,1,1,0,2
priority_10668,2,2,1,1,1,1,1,0
spec_prior_10669,2,2,1,1,1,1,1,1
not_recom_10670,2,2,1,1,1,1,1,2
spec_prior_10671,2,2,1,1,1,1,2,0
spec_prior_10672,2,2,1,1,1,1,2,1
not_recom_10673,2,2,1,1,1,1,2,2
spec_prior_10674,2,2,1,1,2,0,0,0
spec_prior_10675,2,2,1,1,2,0,0,1
not_recom_10676,2,2,1,1,2,0,0,2
spec_prior_10677,2,2,1,1,2,0,1,0
spec_prior_10678,2,2,1,1,2,0,1,1
not_recom_10679,2,2,1,1,2,0,1,2
spec_prior_10680,2,2,1,1,2,0,2,0
spec_prior_10681,2,2,1,1,2,0,2,1
not_recom_10682,2,2,1,1,2,0,2,2
spec_prior_10683,2,2,1,1,2,1,0,0
spec_prior_10684,2,2,1,1,2,1,0,1
not_recom_10685,2,2,1,1,2,1,0,2
spec_prior_10686,2,2,1,1,2,1,1,0
spec_prior_10687,2,2,1,1,2,1,1,1
not_recom_10688,2,2,1,1,2,1,1,2
spec_prior_10689,2,2,1,1,2,1,2,0
spec_prior_10690,2,2,1,1,2,1,2,1
not_recom_10691,2,2,1,1,2,1,2,2
priority_10692,2,2,1,2,0,0,0,0
spec_prior_10693,2,2,1,2,0,0,0,1
not_recom_10694,2,2,1,2,0,0,0,2
priority_10695,2,2,1,2,0,0,1,0
spec_prior_10696,2,2,1,2,0,0,1,1
not_recom_10697,2,2,1,2,0,0,1,2
spec_prior_10698,2,2,1,2,0,0,2,0
spec_prior_10699,2,2,1,2,0,0,2,1
not_recom_10700,2,2,1,2,0,0,2,2
spec_prior_10701,2,2,1,2,0,1,0,0
spec_prior_10702,2,2,1,2,0,1,0,1
not_recom_10703,2,2,1,2,0,1,0,2
spec_prior_10704,2,2,1,2,0,1,1,0
spec_prior_10705,2,2,1,2,0,1,1,1
not_recom_10706,2,2,1,2,0,1,1,2
spec_prior_10707,2,2,1,2,0,1,2,0
spec_prior_10708,2,2,1,2,0,1,2,1
not_recom_10709,2,2,1,2,0,1,2,2
spec_prior_10710,2,2,1,2,1,0,0,0
spec_prior_10711,2,2,1,2,1,0,0,1
not_recom_10712,2,2,1,2,1,0,0,2
spec_prior_10713,2,2,1,2,1,0,1,0
spec_prior_10714,2,2,1,2,1,0,1,1
not_recom_10715,2,2,1,2,1,0,1,2
spec_prior_10716,2,2,1,2,1,0,2,0
spec_prior_10717,2,2,1,2,1,0,2,1
not_recom_10718,2,2,1,2,1,0,2,2
spec_prior_10719,2,2,1,2,1,1,0,0
spec_prior_10720,2,2,1,2,1,1,0,1
not_recom_10721,2,2,1,2,1,1,0,2
spec_prior_10722,2,2,1,2,1,1,1,0
spec_prior_10723,2,2,1,2,1,1,1,1
not_recom_10724,2,2,1,2,1,1,1,2
spec_prior_10725,2,2,1,2,1,1,2,0
spec_prior_10726,2,2,1,2,1,1,2,1
not_recom_10727,2,2,1,2,1,1,2,2
spec_prior_10728,2,2,1,2,2,0,0,0
spec_prior_10729,2,2,1,2,2,0,0,1
not_recom_10730,2,2,1,2,2,0,0,2
spec_prior_10731,2,2,1,2,2,0,1,0
spec_prior_10732,2,2,1,2,2,0,1,1
not_recom_10733,2,2,1,2,2,0,1,2
spec_prior_10734,2,2,1,2,2,0,2,0
spec_prior_10735,2,2,1,2,2,0,2,1
not_recom_10736,2,2,1,2,2,0,2,2
spec_prior_10737,2,2,1,2,2,1,0,0
spec_prior_10738,2,2,1,2,2,1,0,1
not_recom_10739,2,2,1,2,2,1,0,2
spec_prior_10740,2,2,1,2,2,1,1,0
spec_prior_10741,2,2,1,2,2,1,1,1
not_recom_10742,2,2,1,2,2,1,1,2
spec_prior_10743,2,2,1,2,2,1,2,0
spec_prior_10744,2,2,1,2,2,1,2,1
not_recom_10745,2,2,1,2,2,1,2,2
priority_10746,2,2,1,3,0,0,0,0
spec_prior_10747,2,2,1,3,0,0,0,1
not_recom_10748,2,2,1,3,0,0,0,2
priority_10749,2,2,1,3,0,0,1,0
spec_prior_10750,2,2,1,3,0,0,1,1
not_recom_10751,2,2,1,3,0,0,1,2
spec_prior_10752,2,2,1,3,0,0,2,0
spec_prior_10753,2,2,1,3,0,0,2,1
not_recom_10754,2,2,1,3,0,0,2,2
spec_prior_10755,2,2,1,3,0,1,0,0
spec_prior_10756,2,2,1,3,0,1,0,1
not_recom_10757,2,2,1,3,0,1,0,2
spec_prior_10758,2,2,1,3,0,1,1,0
spec_prior_10759,2,2,1,3,0,1,1,1
not_recom_10760,2,2,1,3,0,1,1,2
spec_prior_10761,2,2,1,3,0,1,2,0
spec_prior_10762,2,2,1,3,0,1,2,1
not_recom_10763,2,2,1,3,0,1,2,2
spec_prior_10764,2,2,1,3,1,0,0,0
spec_prior_10765,2,2,1,3,1,0,0,1
not_recom_10766,2,2,1,3,1,0,0,2
spec_prior_10767,2,2,1,3,1,0,1,0
spec_prior_10768,2,2,1,3,1,0,1,1
not_recom_10769,2,2,1,3,1,0,1,2
spec_prior_10770,2,2,1,3,1,0,2,0
spec_prior_10771,2,2,1,3,1,0,2,1
not_recom_10772,2,2,1,3,1,0,2,2
spec_prior_10773,2,2,1,3,1,1,0,0
spec_prior_10774,2,2,1,3,1,1,0,1
not_recom_10775,2,2,1,3,1,1,0,2
spec_prior_10776,2,2,1,3,1,1,1,0
spec_prior_10777,2,2,1,3,1,1,1,1
not_recom_10778,2,2,1,3,1,1,1,2
spec_prior_10779,2,2,1,3,1,1,2,0
spec_prior_10780,2,2,1,3,1,1,2,1
not_recom_10781,2,2,1,3,1,1,2,2
spec_prior_10782,2,2,1,3,2,0,0,0
spec_prior_10783,2,2,1,3,2,0,0,1
not_recom_10784,2,2,1,3,2,0,0,2
spec_prior_10785,2,2,1,3,2,0,1,0
spec_prior_10786,2,2,1,3,2,0,1,1
not_recom_10787,2,2,1,3,2,0,1,2
spec_prior_10788,2,2,1,3,2,0,2,0
spec_prior_10789,2,2,1,3,2,0,2,1
not_recom_10790,2,2,1,3,2,0,2,2
spec_prior_10791,2,2,1,3,2,1,0,0
spec_prior_10792,2,2,1,3,2,1,0,1
not_recom_10793,2,2,1,3,2,1,0,2
spec_prior_10794,2,2,1,3,2,1,1,0
spec_prior_10795,2,2,1,3,2,1,1,1
not_recom_10796,2,2,1,3,2,1,1,2
spec_prior_10797,2,2,1,3,2,1,2,0
spec_prior_10798,2,2,1,3,2,1,2,1
not_recom_10799,2,2,1,3,2,1,2,2
priority_10800,2,2,2,0,0,0,0,0
spec_prior_10801,2,2,2,0,0,0,0,1
not_recom_10802,2,2,2,0,0,0,0,2
priority_10803,2,2,2,0,0,0,1,0
spec_prior_10804,2,2,2,0,0,0,1,1
not_recom_10805,2,2,2,0,0,0,1,2
spec_prior_10806,2,2,2,0,0,0,2,0
spec_prior_10807,2,2,2,0,0,0,2,1
not_recom_10808,2,2,2,0,0,0,2,2
priority_10809,2,2,2,0,0,1,0,0
spec_prior_10810,2,2,2,0,0,1,0,1
not_recom_10811,2,2,2,0,0,1,0,2
priority_10812,2,2,2,0,0,1,1,0
spec_prior_10813,2,2,2,0,0,1,1,1
not_recom_10814,2,2,2,0,0,1,1,2
spec_prior_10815,2,2,2,0,0,1,2,0
spec_prior_10816,2,2,2,0,0,1,2,1
not_recom_10817,2,2,2,0,0,1,2,2
priority_10818,2,2,2,0,1,0,0,0
spec_prior_10819,2,2,2,0,1,0,0,1
not_recom_10820,2,2,2,0,1,0,0,2
priority_10821,2,2,2,0,1,0,1,0
spec_prior_10822,2,2,2,0,1,0,1,1
not_recom_10823,2,2,2,0,1,0,1,2
spec_prior_10824,2,2,2,0,1,0,2,0
spec_prior_10825,2,2,2,0,1,0,2,1
not_recom_10826,2,2,2,0,1,0,2,2
priority_10827,2,2,2,0,1,1,0,0
spec_prior_10828,2,2,2,0,1,1,0,1
not_recom_10829,2,2,2,0,1,1,0,2
priority_10830,2,2,2,0,1,1,1,0
spec_prior_10831,2,2,2,0,1,1,1,1
not_recom_10832,2,2,2,0,1,1,1,2
spec_prior_10833,2,2,2,0,1,1,2,0
spec_prior_10834,2,2,2,0,1,1,2,1
not_recom_10835,2,2,2,0,1,1,2,2
spec_prior_10836,2,2,2,0,2,0,0,0
spec_prior_10837,2,2,2,0,2,0,0,1
not_recom_10838,2,2,2,0,2,0,0,2
spec_prior_10839,2,2,2,0,2,0,1,0
spec_prior_10840,2,2,2,0,2,0,1,1
not_recom_10841,2,2,2,0,2,0,1,2
spec_prior_10842,2,2,2,0,2,0,2,0
spec_prior_10843,2,2,2,0,2,0,2,1
not_recom_10844,2,2,2,0,2,0,2,2
spec_prior_10845,2,2,2,0,2,1,0,0
spec_prior_10846,2,2,2,0,2,1,0,1
not_recom_10847,2,2,2,0,2,1,0,2
spec_prior_10848,2,2,2,0,2,1,1,0
spec_prior_10849,2,2,2,0,2,1,1,1
not_recom_10850,2,2,2,0,2,1,1,2
spec_prior_10851,2,2,2,0,2,1,2,0
spec_prior_10852,2,2,2,0,2,1,2,1
not_recom_10853,2,2,2,0,2,1,2,2
priority_10854,2,2,2,1,0,0,0,0
spec_prior_10855,2,2,2,1,0,0,0,1
not_recom_10856,2,2,2,1,0,0,0,2
priority_10857,2,2,2,1,0,0,1,0
spec_prior_10858,2,2,2,1,0,0,1,1
not_recom_10859,2,2,2,1,0,0,1,2
spec_prior_10860,2,2,2,1,0,0,2,0
spec_prior_10861,2,2,2,1,0,0,2,1
not_recom_10862,2,2,2,1,0,0,2,2
spec_prior_10863,2,2,2,1,0,1,0,0
spec_prior_10864,2,2,2,1,0,1,0,1
not_recom_10865,2,2,2,1,0,1,0,2
spec_prior_10866,2,2,2,1,0,1,1,0
spec_prior_10867,2,2,2,1,0,1,1,1
not_recom_10868,2,2,2,1,0,1,1,2
spec_prior_10869,2,2,2,1,0,1,2,0
spec_prior_10870,2,2,2,1,0,1,2,1
not_recom_10871,2,2,2,1,0,1,2,2
spec_prior_10872,2,2,2,1,1,0,0,0
spec_prior_10873,2,2,2,1,1,0,0,1
not_recom_10874,2,2,2,1,1,0,0,2
spec_prior_10875,2,2,2,1,1,0,1,0
spec_prior_10876,2,2,2,1,1,0,1,1
not_recom_10877,2,2,2,1,1,0,1,2
spec_prior_10878,2,2,2,1,1,0,2,0
spec_prior_10879,2,2,2,1,1,0,2,1
not_recom_10880,2,2,2,1,1,0,2,2
spec_prior_10881,2,2,2,1,1,1,0,0
spec_prior_10882,2,2,2,1,1,1,0,1
not_recom_10883,2,2,2,1,1,1,0,2
spec_prior_10884,2,2,2,1,1,1,1,0
spec_prior_10885,2,2,2,1,1,1,1,1
not_recom_10886,2,2,2,1,1,1,1,2
spec_prior_10887,2,2,2,1,1,1,2,0
spec_prior_10888,2,2,2,1,1,1,2,1
not_recom_10889,2,2,2,1,1,1,2,2
spec_prior_10890,2,2,2,1,2,0,0,0
spec_prior_10891,2,2,2,1,2,0,0,1
not_recom_10892,2,2,2,1,2,0,0,2
spec_prior_10893,2,2,2,1,2,0,1,0
spec_prior_10894,2,2,2,1,2,0,1,1
not_recom_10895,2,2,2,1,2,0,1,2
spec_prior_10896,2,2,2,1,2,0,2,0
spec_prior_10897,2,2,2,1,2,0,2,1
not_recom_10898,2,2,2,1,2,0,2,2
spec_prior_10899,2,2,2,1,2,1,0,0
spec_prior_10900,2,2,2,1,2,1,0,1
not_recom_10901,2,2,2,1,2,1,0,2
spec_prior_10902,2,2,2,1,2,1,1,0
spec_prior_10903,2,2,2,1,2,1,1,1
not_recom_10904,2,2,2,1,2,1,1,2
spec_prior_10905,2,2,2,1,2,1,2,0
spec_prior_10906,2,2,2,1,2,1,2,1
not_recom_10907,2,2,2,1,2,1,2,2
priority_10908,2,2,2,2,0,0,0,0
spec_prior_10909,2,2,2,2,0,0,0,1
not_recom_10910,2,2,2,2,0,0,0,2
priority_10911,2,2,2,2,0,0,1,0
spec_prior_10912,2,2,2,2,0,0,1,1
not_recom_10913,2,2,2,2,0,0,1,2
spec_prior_10914,2,2,2,2,0,0,2,0
spec_prior_10915,2,2,2,2,0,0,2,1
not_recom_10916,2,2,2,2,0,0,2,2
spec_prior_10917,2,2,2,2,0,1,0,0
spec_prior_10918,2,2,2,2,0,1,0,1
not_recom_10919,2,2,2,2,0,1,0,2
spec_prior_10920,2,2,2,2,0,1,1,0
spec_prior_10921,2,2,2,2,0,1,1,1
not_recom_10922,2,2,2,2,0,1,1,2
spec_prior_10923,2,2,2,2,0,1,2,0
spec_prior_10924,2,2,2,2,0,1,2,1
not_recom_10925,2,2,2,2,0,1,2,2
spec_prior_10926,2,2,2,2,1,0,0,0
spec_prior_10927,2,2,2,2,1,0,0,1
not_recom_10928,2,2,2,2,1,0,0,2
spec_prior_10929,2,2,2,2,1,0,1,0
spec_prior_10930,2,2,2,2,1,0,1,1
not_recom_10931,2,2,2,2,1,0,1,2
spec_prior_10932,2,2,2,2,1,0,2,0
spec_prior_10933,2,2,2,2,1,0,2,1
not_recom_10934,2,2,2,2,1,0,2,2
spec_prior_10935,2,2,2,2,1,1,0,0
spec_prior_10936,2,2,2,2,1,1,0,1
not_recom_10937,2,2,2,2,1,1,0,2
spec_prior_10938,2,2,2,2,1,1,1,0
spec_prior_10939,2,2,2,2,1,1,1,1
not_recom_10940,2,2,2,2,1,1,1,2
spec_prior_10941,2,2,2,2,1,1,2,0
spec_prior_10942,2,2,2,2,1,1,2,1
not_recom_10943,2,2,2,2,1,1,2,2
spec_prior_10944,2,2,2,2,2,0,0,0
spec_prior_10945,2,2,2,2,2,0,0,1
not_recom_10946,2,2,2,2,2,0,0,2
spec_prior_10947,2,2,2,2,2,0,1,0
spec_prior_10948,2,2,2,2,2,0,1,1
not_recom_10949,2,2,2,2,2,0,1,2
spec_prior_10950,2,2,2,2,2,0,2,0
spec_prior_10951,2,2,2,2,2,0,2,1
not_recom_10952,2,2,2,2,2,0,2,2
spec_prior_10953,2,2,2,2,2,1,0,0
spec_prior_10954,2,2,2,2,2,1,0,1
not_recom_10955,2,2,2,2,2,1,0,2
spec_prior_10956,2,2,2,2,2,1,1,0
spec_prior_10957,2,2,2,2,2,1,1,1
not_recom_10958,2,2,2,2,2,1,1,2
spec_prior_10959,2,2,2,2,2,1,2,0
spec_prior_10960,2,2,2,2,2,1,2,1
not_recom_10961,2,2,2,2,2,1,2,2
priority_10962,2,2,2,3,0,0,0,0
spec_prior_10963,2,2,2,3,0,0,0,1
not_recom_10964,2,2,2,3,0,0,0,2
priority_10965,2,2,2,3,0,0,1,0
spec_prior_10966,2,2,2,3,0,0,1,1
not_recom_10967,2,2,2,3,0,0,1,2
spec_prior_10968,2,2,2,3,0,0,2,0
spec_prior_10969,2,2,2,3,0,0,2,1
not_recom_10970,2,2,2,3,0,0,2,2
spec_prior_10971,2,2,2,3,0,1,0,0
spec_prior_10972,2,2,2,3,0,1,0,1
not_recom_10973,2,2,2,3,0,1,0,2
spec_prior_10974,2,2,2,3,0,1,1,0
spec_prior_10975,2,2,2,3,0,1,1,1
not_recom_10976,2,2,2,3,0,1,1,2
spec_prior_10977,2,2,2,3,0,1,2,0
spec_prior_10978,2,2,2,3,0,1,2,1
not_recom_10979,2,2,2,3,0,1,2,2
spec_prior_10980,2,2,2,3,1,0,0,0
spec_prior_10981,2,2,2,3,1,0,0,1
not_recom_10982,2,2,2,3,1,0,0,2
spec_prior_10983,2,2,2,3,1,0,1,0
spec_prior_10984,2,2,2,3,1,0,1,1
not_recom_10985,2,2,2,3,1,0,1,2
spec_prior_10986,2,2,2,3,1,0,2,0
spec_prior_10987,2,2,2,3,1,0,2,1
not_recom_10988,2,2,2,3,1,0,2,2
spec_prior_10989,2,2,2,3,1,1,0,0
spec_prior_10990,2,2,2,3,1,1,0,1
not_recom_10991,2,2,2,3,1,1,0,2
spec_prior_10992,2,2,2,3,1,1,1,0
spec_prior_10993,2,2,2,3,1,1,1,1
not_recom_10994,2,2,2,3,1,1,1,2
spec_prior_10995,2,2,2,3,1,1,2,0
spec_prior_10996,2,2,2,3,1,1,2,1
not_recom_10997,2,2,2,3,1,1,2,2
spec_prior_10998,2,2,2,3,2,0,0,0
spec_prior_10999,2,2,2,3,2,0,0,1
not_recom_11000,2,2,2,3,2,0,0,2
spec_prior_11001,2,2,2,3,2,0,1,0
spec_prior_11002,2,2,2,3,2,0,1,1
not_recom_11003,2,2,2,3,2,0,1,2
spec_prior_11004,2,2,2,3,2,0,2,0
spec_prior_11005,2,2,2,3,2,0,2,1
not_recom_11006,2,2,2,3,2,0,2,2
spec_prior_11007,2,2,2,3,2,1,0,0
spec_prior_11008,2,2,2,3,2,1,0,1
not_recom_11009,2,2,2,3,2,1,0,2
spec_prior_11010,2,2,2,3,2,1,1,0
spec_prior_11011,2,2,2,3,2,1,1,1
not_recom_11012,2,2,2,3,2,1,1,2
spec_prior_11013,2,2,2,3,2,1,2,0
spec_prior_11014,2,2,2,3,2,1,2,1
not_recom_11015,2,2,2,3,2,1,2,2
priority_11016,2,2,3,0,0,0,0,0
spec_prior_11017,2,2,3,0,0,0,0,1
not_recom_11018,2,2,3,0,0,0,0,2
priority_11019,2,2,3,0,0,0,1,0
spec_prior_11020,2,2,3,0,0,0,1,1
not_recom_11021,2,2,3,0,0,0,1,2
spec_prior_11022,2,2,3,0,0,0,2,0
spec_prior_11023,2,2,3,0,0,0,2,1
not_recom_11024,2,2,3,0,0,0,2,2
spec_prior_11025,2,2,3,0,0,1,0,0
spec_prior_11026,2,2,3,0,0,1,0,1
not_recom_11027,2,2,3,0,0,1,0,2
spec_prior_11028,2,2,3,0,0,1,1,0
spec_prior_11029,2,2,3,0,0,1,1,1
not_recom_11030,2,2,3,0,0,1,1,2
spec_prior_11031,2,2,3,0,0,1,2,0
spec_prior_11032,2,2,3,0,0,1,2,1
not_recom_11033,2,2,3,0,0,1,2,2
spec_prior_11034,2,2,3,0,1,0,0,0
spec_prior_11035,2,2,3,0,1,0,0,1
not_recom_11036,2,2,3,0,1,0,0,2
spec_prior_11037,2,2,3,0,1,0,1,0
spec_prior_11038,2,2,3,0,1,0,1,1
not_recom_11039,2,2,3,0,1,0,1,2
spec_prior_11040,2,2,3,0,1,0,2,0
spec_prior_11041,2,2,3,0,1,0,2,1
not_recom_11042,2,2,3,0,1,0,2,2
spec_prior_11043,2,2,3,0,1,1,0,0
spec_prior_11044,2,2,3,0,1,1,0,1
not_recom_11045,2,2,3,0,1,1,0,2
spec_prior_11046,2,2,3,0,1,1,1,0
spec_prior_11047,2,2,3,0,1,1,1,1
not_recom_11048,2,2,3,0,1,1,1,2
spec_prior_11049,2,2,3,0,1,1,2,0
spec_prior_11050,2,2,3,0,1,1,2,1
not_recom_11051,2,2,3,0,1,1,2,2
spec_prior_11052,2,2,3,0,2,0,0,0
spec_prior_11053,2,2,3,0,2,0,0,1
not_recom_11054,2,2,3,0,2,0,0,2
spec_prior_11055,2,2,3,0,2,0,1,0
spec_prior_11056,2,2,3,0,2,0,1,1
not_recom_11057,2,2,3,0,2,0,1,2
spec_prior_11058,2,2,3,0,2,0,2,0
spec_prior_11059,2,2,3,0,2,0,2,1
not_recom_11060,2,2,3,0,2,0,2,2
spec_prior_11061,2,2,3,0,2,1,0,0
spec_prior_11062,2,2,3,0,2,1,0,1
not_recom_11063,2,2,3,0,2,1,0,2
spec_prior_11064,2,2,3,0,2,1,1,0
spec_prior_11065,2,2,3,0,2,1,1,1
not_recom_11066,2,2,3,0,2,1,1,2
spec_prior_11067,2,2,3,0,2,1,2,0
spec_prior_11068,2,2,3,0,2,1,2,1
not_recom_11069,2,2,3,0,2,1,2,2
priority_11070,2,2,3,1,0,0,0,0
spec_prior_11071,2,2,3,1,0,0,0,1
not_recom_11072,2,2,3,1,0,0,0,2
priority_11073,2,2,3,1,0,0,1,0
spec_prior_11074,2,2,3,1,0,0,1,1
not_recom_11075,2,2,3,1,0,0,1,2
spec_prior_11076,2,2,3,1,0,0,2,0
spec_prior_11077,2,2,3,1,0,0,2,1
not_recom_11078,2,2,3,1,0,0,2,2
spec_prior_11079,2,2,3,1,0,1,0,0
spec_prior_11080,2,2,3,1,0,1,0,1
not_recom_11081,2,2,3,1,0,1,0,2
spec_prior_11082,2,2,3,1,0,1,1,0
spec_prior_11083,2,2,3,1,0,1,1,1
not_recom_11084,2,2,3,1,0,1,1,2
spec_prior_11085,2,2,3,1,0,1,2,0
spec_prior_11086,2,2,3,1,0,1,2,1
not_recom_11087,2,2,3,1,0,1,2,2
spec_prior_11088,2,2,3,1,1,0,0,0
spec_prior_11089,2,2,3,1,1,0,0,1
not_recom_11090,2,2,3,1,1,0,0,2
spec_prior_11091,2,2,3,1,1,0,1,0
spec_prior_11092,2,2,3,1,1,0,1,1
not_recom_11093,2,2,3,1,1,0,1,2
spec_prior_11094,2,2,3,1,1,0,2,0
spec_prior_11095,2,2,3,1,1,0,2,1
not_recom_11096,2,2,3,1,1,0,2,2
spec_prior_11097,2,2,3,1,1,1,0,0
spec_prior_11098,2,2,3,1,1,1,0,1
not_recom_11099,2,2,3,1,1,1,0,2
spec_prior_11100,2,2,3,1,1,1,1,0
spec_prior_11101,2,2,3,1,1,1,1,1
not_recom_11102,2,2,3,1,1,1,1,2
spec_prior_11103,2,2,3,1,1,1,2,0
spec_prior_11104,2,2,3,1,1,1,2,1
not_recom_11105,2,2,3,1,1,1,2,2
spec_prior_11106,2,2,3,1,2,0,0,0
spec_prior_11107,2,2,3,1,2,0,0,1
not_recom_11108,2,2,3,1,2,0,0,2
spec_prior_11109,2,2,3,1,2,0,1,0
spec_prior_11110,2,2,3,1,2,0,1,1
not_recom_11111,2,2,3,1,2,0,1,2
spec_prior_11112,2,2,3,1,2,0,2,0
spec_prior_11113,2,2,3,1,2,0,2,1
not_recom_11114,2,2,3,1,2,0,2,2
spec_prior_11115,2,2,3,1,2,1,0,0
spec_prior_11116,2,2,3,1,2,1,0,1
not_recom_11117,2,2,3,1,2,1,0,2
spec_prior_11118,2,2,3,1,2,1,1,0
spec_prior_11119,2,2,3,1,2,1,1,1
not_recom_11120,2,2,3,1,2,1,1,2
spec_prior_11121,2,2,3,1,2,1,2,0
spec_prior_11122,2,2,3,1,2,1,2,1
not_recom_11123,2,2,3,1,2,1,2,2
priority_11124,2,2,3,2,0,0,0,0
spec_prior_11125,2,2,3,2,0,0,0,1
not_recom_11126,2,2,3,2,0,0,0,2
priority_11127,2,2,3,2,0,0,1,0
spec_prior_11128,2,2,3,2,0,0,1,1
not_recom_11129,2,2,3,2,0,0,1,2
spec_prior_11130,2,2,3,2,0,0,2,0
spec_prior_11131,2,2,3,2,0,0,2,1
not_recom_11132,2,2,3,2,0,0,2,2
spec_prior_11133,2,2,3,2,0,1,0,0
spec_prior_11134,2,2,3,2,0,1,0,1
not_recom_11135,2,2,3,2,0,1,0,2
spec_prior_11136,2,2,3,2,0,1,1,0
spec_prior_11137,2,2,3,2,0,1,1,1
not_recom_11138,2,2,3,2,0,1,1,2
spec_prior_11139,2,2,3,2,0,1,2,0
spec_prior_11140,2,2,3,2,0,1,2,1
not_recom_11141,2,2,3,2,0,1,2,2
spec_prior_11142,2,2,3,2,1,0,0,0
spec_prior_11143,2,2,3,2,1,0,0,1
not_recom_11144,2,2,3,2,1,0,0,2
spec_prior_11145,2,2,3,2,1,0,1,0
spec_prior_11146,2,2,3,2,1,0,1,1
not_recom_11147,2,2,3,2,1,0,1,2
spec_prior_11148,2,2,3,2,1,0,2,0
spec_prior_11149,2,2,3,2,1,0,2,1
